,牛号,月龄,胎次,繁殖状态,泌乳天数,产后天数,空怀天数,配种次数,奶量1,奶量2,牛舍名称,出生日期,父亲牛号,外祖父号,繁殖代码_,怀孕日期,产犊日期,干奶日期,配种日期,流产日期,与配公牛,配种组,RC
1019,190297,12,0,出生,-1,-1,-1,0,12,12,红达502育成,11/05/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1020,190299,12,0,出生,-1,-1,-1,0,12,12,红达501育成,11/06/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1021,190300,11,0,出生,-1,-1,-1,0,11,11,红达501育成,11/07/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1022,190301,11,0,出生,-1,-1,-1,0,11,11,红达501育成,11/09/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1023,190302,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/10/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1024,190303,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1025,190304,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1026,190305,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1027,190306,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/12/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1028,190307,11,0,出生,-1,-1,-1,0,11,11,红达501育成,11/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1029,190308,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/14/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1030,190309,11,0,出生,-1,-1,-1,0,11,11,红达犊牛舍西侧,11/15/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1031,190310,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/15/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1032,190313,11,0,出生,-1,-1,-1,0,11,11,红达501育成,11/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1033,190314,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/20/2019,291HO16049,151HO01615,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1034,190315,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/20/2019,11109875,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1035,190316,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/22/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1036,190317,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/24/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1037,190318,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/25/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1038,190320,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/27/2019,15180513,1083,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1039,190321,11,0,出生,-1,-1,-1,0,11,11,红达502育成,11/27/2019,291HO16049,151HO01615,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1040,190322,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/01/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1041,190323,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1042,190324,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/01/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1043,190325,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/03/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1044,190326,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/04/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1045,190327,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/04/2019,291HO16049,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1046,190328,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/05/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1047,190329,11,0,出生,-1,-1,-1,0,11,11,红达502育成,12/06/2019,291HO16049,151HO01615,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1048,190330,10,0,出生,-1,-1,-1,0,10,10,红达501育成,12/07/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1049,190331,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/07/2019,15180513,AUSHO1657573,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1050,190332,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/07/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1051,190333,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/08/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1052,190334,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/09/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1053,190335,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/10/2019,15180513,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1054,190336,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/11/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1055,190339,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/15/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1056,190340,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/15/2019,15180513,151HO00653,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1057,190341,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/15/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1058,190343,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/19/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1059,190344,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/23/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1060,190348,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/28/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1061,190349,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/30/2019,15180513,151HO01610,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1062,190350,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/30/2019,291HO16049,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
1063,190353,10,0,出生,-1,-1,-1,0,10,10,红达502育成,12/30/2019,15180513,-1,-1,01/01/1970,01/01/1970,01/01/1970,01/01/1970,01/01/1970,-1,0,0
